dimension,characteristics_code,group,year,cat_id,cat_label,major,dollars,totalexp,share
tenure,02,Homeowners,2013,20,Apparel: children under 2,Apparel,70,59672,0.11730795012736292
tenure,02,Homeowners,2014,20,Apparel: children under 2,Apparel,70,62226,0.11249317005753222
tenure,02,Homeowners,2015,20,Apparel: children under 2,Apparel,89,65656,0.13555501401242842
tenure,02,Homeowners,2016,20,Apparel: children under 2,Apparel,64,66719,0.0959246991111977
tenure,02,Homeowners,2017,20,Apparel: children under 2,Apparel,79,70125,0.11265597147950089
tenure,02,Homeowners,2018,20,Apparel: children under 2,Apparel,70,71228,0.09827595889257033
tenure,02,Homeowners,2019,20,Apparel: children under 2,Apparel,81,72388,0.11189699950268
tenure,02,Homeowners,2020,20,Apparel: children under 2,Apparel,68,69518,0.09781639287666503
tenure,02,Homeowners,2021,20,Apparel: children under 2,Apparel,58,76294,0.0760217055076415
tenure,02,Homeowners,2022,20,Apparel: children under 2,Apparel,71,83070,0.08547008547008547
tenure,02,Homeowners,2023,20,Apparel: children under 2,Apparel,84,88055,0.0953949236272784
tenure,02,Homeowners,2024,20,Apparel: children under 2,Apparel,82,90117,0.09099282044453322
tenure,03,Homeowner with mortgage,2003,20,Apparel: children under 2,Apparel,104,55419,0.18766127140511377
tenure,03,Homeowner with mortgage,2004,20,Apparel: children under 2,Apparel,100,57978,0.17247921625444135
tenure,03,Homeowner with mortgage,2005,20,Apparel: children under 2,Apparel,108,62259,0.17346889606321977
tenure,03,Homeowner with mortgage,2006,20,Apparel: children under 2,Apparel,116,64374,0.18019697393357567
tenure,03,Homeowner with mortgage,2007,20,Apparel: children under 2,Apparel,115,65282,0.17615881866364388
tenure,03,Homeowner with mortgage,2008,20,Apparel: children under 2,Apparel,110,66689,0.16494474351092384
tenure,03,Homeowner with mortgage,2009,20,Apparel: children under 2,Apparel,106,64493,0.16435892267377855
tenure,03,Homeowner with mortgage,2010,20,Apparel: children under 2,Apparel,109,63235,0.17237289475765002
tenure,03,Homeowner with mortgage,2011,20,Apparel: children under 2,Apparel,83,64852,0.1279837167704928
tenure,03,Homeowner with mortgage,2012,20,Apparel: children under 2,Apparel,77,68228,0.11285689159875711
tenure,03,Homeowner with mortgage,2013,20,Apparel: children under 2,Apparel,78,68416,0.11400841908325537
tenure,03,Homeowner with mortgage,2014,20,Apparel: children under 2,Apparel,84,70807,0.11863233861058935
tenure,03,Homeowner with mortgage,2015,20,Apparel: children under 2,Apparel,97,75486,0.12850064912699044
tenure,03,Homeowner with mortgage,2016,20,Apparel: children under 2,Apparel,81,76898,0.10533433899451221
tenure,03,Homeowner with mortgage,2017,20,Apparel: children under 2,Apparel,97,80765,0.12010152912771621
tenure,03,Homeowner with mortgage,2018,20,Apparel: children under 2,Apparel,94,81718,0.11502973641058274
tenure,03,Homeowner with mortgage,2019,20,Apparel: children under 2,Apparel,95,82421,0.11526188714041324
tenure,03,Homeowner with mortgage,2020,20,Apparel: children under 2,Apparel,83,79368,0.10457615159762121
tenure,03,Homeowner with mortgage,2021,20,Apparel: children under 2,Apparel,67,87438,0.07662572336970196
tenure,03,Homeowner with mortgage,2022,20,Apparel: children under 2,Apparel,99,95607,0.10354890332297845
tenure,03,Homeowner with mortgage,2023,20,Apparel: children under 2,Apparel,111,101290,0.1095863362622174
tenure,03,Homeowner with mortgage,2024,20,Apparel: children under 2,Apparel,112,104329,0.10735270154990463
tenure,04,Homeowner without mortgage,2003,20,Apparel: children under 2,Apparel,37,34467,0.10734905851974352
tenure,04,Homeowner without mortgage,2004,20,Apparel: children under 2,Apparel,41,36936,0.11100281568117826
tenure,04,Homeowner without mortgage,2005,20,Apparel: children under 2,Apparel,41,39675,0.1033396345305608
tenure,04,Homeowner without mortgage,2006,20,Apparel: children under 2,Apparel,61,41292,0.14772837353482515
tenure,04,Homeowner without mortgage,2007,20,Apparel: children under 2,Apparel,44,44044,0.0999000999000999
tenure,04,Homeowner without mortgage,2008,20,Apparel: children under 2,Apparel,50,44545,0.11224604332697273
tenure,04,Homeowner without mortgage,2009,20,Apparel: children under 2,Apparel,50,44130,0.11330160888284614
tenure,04,Homeowner without mortgage,2010,20,Apparel: children under 2,Apparel,49,43179,0.11348109034484356
tenure,04,Homeowner without mortgage,2011,20,Apparel: children under 2,Apparel,27,45300,0.059602649006622516
tenure,04,Homeowner without mortgage,2012,20,Apparel: children under 2,Apparel,29,47255,0.061369167283885306
tenure,04,Homeowner without mortgage,2013,20,Apparel: children under 2,Apparel,54,46899,0.11514104778353483
tenure,04,Homeowner without mortgage,2014,20,Apparel: children under 2,Apparel,43,49737,0.0864547519954963
tenure,04,Homeowner without mortgage,2015,20,Apparel: children under 2,Apparel,74,52198,0.14176788382696656
tenure,04,Homeowner without mortgage,2016,20,Apparel: children under 2,Apparel,32,52316,0.06116675586818564
tenure,04,Homeowner without mortgage,2017,20,Apparel: children under 2,Apparel,47,55261,0.0850509400843271
tenure,04,Homeowner without mortgage,2018,20,Apparel: children under 2,Apparel,26,55779,0.04661252442675559
tenure,04,Homeowner without mortgage,2019,20,Apparel: children under 2,Apparel,56,57898,0.09672182113371791
tenure,04,Homeowner without mortgage,2020,20,Apparel: children under 2,Apparel,42,55116,0.07620291748312649
tenure,04,Homeowner without mortgage,2021,20,Apparel: children under 2,Apparel,41,60253,0.06804640432841519
tenure,04,Homeowner without mortgage,2022,20,Apparel: children under 2,Apparel,23,64984,0.035393327588329436
tenure,04,Homeowner without mortgage,2023,20,Apparel: children under 2,Apparel,38,69306,0.054829307707846366
tenure,04,Homeowner without mortgage,2024,20,Apparel: children under 2,Apparel,32,70906,0.045130172340845626
tenure,05,Renters,1984,20,Apparel: children under 2,Apparel,48,15802,0.3037590178458423
tenure,05,Renters,1985,20,Apparel: children under 2,Apparel,54,16638,0.3245582401730977
tenure,05,Renters,1986,20,Apparel: children under 2,Apparel,53,16850,0.314540059347181
tenure,05,Renters,1987,20,Apparel: children under 2,Apparel,57,17724,0.32159783344617465
tenure,05,Renters,1988,20,Apparel: children under 2,Apparel,59,18994,0.31062440770769717
tenure,05,Renters,1989,20,Apparel: children under 2,Apparel,75,20007,0.3748687959214275
tenure,05,Renters,1990,20,Apparel: children under 2,Apparel,64,20166,0.3173658633343251
tenure,05,Renters,1991,20,Apparel: children under 2,Apparel,90,21066,0.4272287097692965
tenure,05,Renters,1992,20,Apparel: children under 2,Apparel,76,21341,0.35612201864954784
tenure,05,Renters,1993,20,Apparel: children under 2,Apparel,87,21820,0.3987167736021998
tenure,05,Renters,1994,20,Apparel: children under 2,Apparel,74,22728,0.32558958113340375
tenure,05,Renters,1995,20,Apparel: children under 2,Apparel,78,22730,0.34315882094148703
tenure,05,Renters,1996,20,Apparel: children under 2,Apparel,68,24170,0.2813405047579644
tenure,05,Renters,1997,20,Apparel: children under 2,Apparel,65,24866,0.2614011099493284
tenure,05,Renters,1998,20,Apparel: children under 2,Apparel,72,24859,0.2896335331268354
tenure,05,Renters,1999,20,Apparel: children under 2,Apparel,70,26310,0.26605853287723297
tenure,05,Renters,2000,20,Apparel: children under 2,Apparel,84,27406,0.306502225789973
tenure,05,Renters,2001,20,Apparel: children under 2,Apparel,70,28016,0.24985722444317532
tenure,05,Renters,2002,20,Apparel: children under 2,Apparel,83,28372,0.2925419427604681
tenure,05,Renters,2003,20,Apparel: children under 2,Apparel,83,27522,0.30157692028195626
tenure,05,Renters,2004,20,Apparel: children under 2,Apparel,76,29170,0.26054165238258487
tenure,05,Renters,2005,20,Apparel: children under 2,Apparel,75,30462,0.24620839078195786
tenure,05,Renters,2006,20,Apparel: children under 2,Apparel,91,32275,0.2819519752130132
tenure,05,Renters,2007,20,Apparel: children under 2,Apparel,95,32829,0.28937829358189404
tenure,05,Renters,2008,20,Apparel: children under 2,Apparel,97,33984,0.2854284369114878
tenure,05,Renters,2009,20,Apparel: children under 2,Apparel,96,33404,0.28739073164890433
tenure,05,Renters,2010,20,Apparel: children under 2,Apparel,92,33460,0.27495517035265987
tenure,05,Renters,2011,20,Apparel: children under 2,Apparel,76,35274,0.2154561433350343
tenure,05,Renters,2012,20,Apparel: children under 2,Apparel,68,36076,0.1884909635214547
tenure,05,Renters,2013,20,Apparel: children under 2,Apparel,83,36008,0.23050433237058432
tenure,05,Renters,2014,20,Apparel: children under 2,Apparel,87,38749,0.2245219231464038
tenure,05,Renters,2015,20,Apparel: children under 2,Apparel,72,39937,0.18028394721686655
tenure,05,Renters,2016,20,Apparel: children under 2,Apparel,70,41711,0.16782143798997867
tenure,05,Renters,2017,20,Apparel: children under 2,Apparel,73,43010,0.1697279702394792
tenure,05,Renters,2018,20,Apparel: children under 2,Apparel,92,43857,0.20977267026928426
tenure,05,Renters,2019,20,Apparel: children under 2,Apparel,67,46614,0.14373364225340027
tenure,05,Renters,2020,20,Apparel: children under 2,Apparel,68,45588,0.1491620601912784
tenure,05,Renters,2021,20,Apparel: children under 2,Apparel,82,49749,0.16482743371726064
tenure,05,Renters,2022,20,Apparel: children under 2,Apparel,80,54162,0.14770503304900115
tenure,05,Renters,2023,20,Apparel: children under 2,Apparel,83,57186,0.14514041898366734
tenure,05,Renters,2024,20,Apparel: children under 2,Apparel,69,57108,0.12082370245849969
tenure,01,All consumer units,1984,41,Personal insurance and pensions,Out of scope,1897,21975,8.632536973833902
tenure,01,All consumer units,1985,41,Personal insurance and pensions,Out of scope,2016,23490,8.582375478927203
tenure,01,All consumer units,1986,41,Personal insurance and pensions,Out of scope,2127,23866,8.912260118997738
tenure,01,All consumer units,1987,41,Personal insurance and pensions,Out of scope,2175,24414,8.908822806586384
tenure,01,All consumer units,1988,41,Personal insurance and pensions,Out of scope,2249,25892,8.68608064266955
tenure,01,All consumer units,1989,41,Personal insurance and pensions,Out of scope,2472,27810,8.88888888888889
tenure,01,All consumer units,1990,41,Personal insurance and pensions,Out of scope,2592,28381,9.13287058243191
tenure,01,All consumer units,1991,41,Personal insurance and pensions,Out of scope,2787,29614,9.411089349631931
tenure,01,All consumer units,1992,41,Personal insurance and pensions,Out of scope,2750,29846,9.21396502043825
tenure,01,All consumer units,1993,41,Personal insurance and pensions,Out of scope,2908,30692,9.474781702072201
tenure,01,All consumer units,1994,41,Personal insurance and pensions,Out of scope,2938,31731,9.259084176357506
tenure,01,All consumer units,1995,41,Personal insurance and pensions,Out of scope,2964,32264,9.186709645425243
tenure,01,All consumer units,1996,41,Personal insurance and pensions,Out of scope,3060,33797,9.054058052489866
tenure,01,All consumer units,1997,41,Personal insurance and pensions,Out of scope,3223,34819,9.256440449180046
tenure,01,All consumer units,1998,41,Personal insurance and pensions,Out of scope,3381,35535,9.514563106796116
tenure,01,All consumer units,1999,41,Personal insurance and pensions,Out of scope,3436,36995,9.287741586700905
tenure,01,All consumer units,2000,41,Personal insurance and pensions,Out of scope,3365,38045,8.844789065580233
tenure,01,All consumer units,2001,41,Personal insurance and pensions,Out of scope,3737,39518,9.4564502252138265
tenure,01,All consumer units,2002,41,Personal insurance and pensions,Out of scope,3899,40677,9.58526931681294
tenure,01,All consumer units,2003,41,Personal insurance and pensions,Out of scope,4055,40817,9.93458607932969
tenure,01,All consumer units,2004,41,Personal insurance and pensions,Out of scope,4823,43395,11.114183661712179
tenure,01,All consumer units,2005,41,Personal insurance and pensions,Out of scope,5204,46409,11.213342239651793
tenure,01,All consumer units,2006,41,Personal insurance and pensions,Out of scope,5270,48398,10.888879705772966
tenure,01,All consumer units,2007,41,Personal insurance and pensions,Out of scope,5336,49638,10.749828760224021
tenure,01,All consumer units,2008,41,Personal insurance and pensions,Out of scope,5605,50486,11.102087707483262
tenure,01,All consumer units,2009,41,Personal insurance and pensions,Out of scope,5471,49067,11.150060121874173
tenure,01,All consumer units,2010,41,Personal insurance and pensions,Out of scope,5373,48109,11.168388451225342
tenure,01,All consumer units,2011,41,Personal insurance and pensions,Out of scope,5424,49705,10.91238306005432
tenure,01,All consumer units,2012,41,Personal insurance and pensions,Out of scope,5591,51442,10.868550989463863
tenure,01,All consumer units,2013,41,Personal insurance and pensions,Out of scope,5528,51100,10.818003913894325
tenure,01,All consumer units,2014,41,Personal insurance and pensions,Out of scope,5726,53495,10.703804093840546
tenure,01,All consumer units,2015,41,Personal insurance and pensions,Out of scope,6349,55978,11.341955768337561
tenure,01,All consumer units,2016,41,Personal insurance and pensions,Out of scope,6831,57311,11.919177819266807
tenure,01,All consumer units,2017,41,Personal insurance and pensions,Out of scope,6771,60060,11.273726273726274
tenure,01,All consumer units,2018,41,Personal insurance and pensions,Out of scope,7296,61224,11.916895335162682
tenure,01,All consumer units,2019,41,Personal insurance and pensions,Out of scope,7165,63036,11.36652071831969
tenure,01,All consumer units,2020,41,Personal insurance and pensions,Out of scope,7246,61332,11.814387269288464
tenure,01,All consumer units,2021,41,Personal insurance and pensions,Out of scope,7873,66928,11.763387520918002
tenure,01,All consumer units,2022,41,Personal insurance and pensions,Out of scope,8742,72973,11.97977334082469
tenure,01,All consumer units,2023,41,Personal insurance and pensions,Out of scope,9556,77280,12.365424430641822
tenure,01,All consumer units,2024,41,Personal insurance and pensions,Out of scope,9797,78535,12.474692812121983
tenure,02,Homeowners,1984,41,Personal insurance and pensions,Out of scope,2394,25675,9.324245374878286
tenure,02,Homeowners,1985,41,Personal insurance and pensions,Out of scope,2539,27697,9.167057804094306
tenure,02,Homeowners,1986,41,Personal insurance and pensions,Out of scope,2698,28172,9.576884850205879
tenure,02,Homeowners,1987,41,Personal insurance and pensions,Out of scope,2737,28423,9.629525384371812
tenure,02,Homeowners,1988,41,Personal insurance and pensions,Out of scope,2815,30091,9.354956631550962
tenure,02,Homeowners,1989,41,Personal insurance and pensions,Out of scope,3064,32433,9.447168007893195
tenure,02,Homeowners,1990,41,Personal insurance and pensions,Out of scope,3208,33272,9.641740803077663
tenure,02,Homeowners,1991,41,Personal insurance and pensions,Out of scope,3453,34531,9.999710405143205
tenure,02,Homeowners,1992,41,Personal insurance and pensions,Out of scope,3478,35100,9.908831908831909
tenure,02,Homeowners,1993,41,Personal insurance and pensions,Out of scope,3652,35875,10.17979094076655
tenure,02,Homeowners,1994,41,Personal insurance and pensions,Out of scope,3650,36976,9.871267849415837
tenure,02,Homeowners,1995,41,Personal insurance and pensions,Out of scope,3687,37598,9.80637267939784
tenure,02,Homeowners,1996,41,Personal insurance and pensions,Out of scope,3805,39299,9.68218020814779
tenure,02,Homeowners,1997,41,Personal insurance and pensions,Out of scope,4000,40480,9.881422924901186
tenure,02,Homeowners,1998,41,Personal insurance and pensions,Out of scope,4222,41452,10.185274534401236
tenure,02,Homeowners,1999,41,Personal insurance and pensions,Out of scope,4219,42753,9.868313334736744
tenure,02,Homeowners,2000,41,Personal insurance and pensions,Out of scope,4087,43603,9.37320826548632
tenure,02,Homeowners,2001,41,Personal insurance and pensions,Out of scope,4530,45399,9.978193352276483
tenure,02,Homeowners,2002,41,Personal insurance and pensions,Out of scope,4773,46908,10.17523663341008
tenure,02,Homeowners,2003,41,Personal insurance and pensions,Out of scope,4992,47396,10.532534391087855
tenure,02,Homeowners,2004,41,Personal insurance and pensions,Out of scope,5918,50195,11.790018926187868
tenure,02,Homeowners,2005,41,Personal insurance and pensions,Out of scope,6441,54126,11.900011085245538
tenure,02,Homeowners,2006,41,Personal insurance and pensions,Out of scope,6478,56212,11.524229701843023
tenure,02,Homeowners,2007,41,Personal insurance and pensions,Out of scope,6562,57997,11.314378329913616
tenure,02,Homeowners,2008,41,Personal insurance and pensions,Out of scope,6953,58801,11.82462883284298
tenure,02,Homeowners,2009,41,Personal insurance and pensions,Out of scope,6776,57047,11.877925219555804
tenure,02,Homeowners,2010,41,Personal insurance and pensions,Out of scope,6665,55780,11.948727142344927
tenure,02,Homeowners,2011,41,Personal insurance and pensions,Out of scope,6717,57502,11.68133282320615
tenure,02,Homeowners,2012,41,Personal insurance and pensions,Out of scope,7007,59983,11.681643132220795
tenure,02,Homeowners,2013,41,Personal insurance and pensions,Out of scope,6947,59672,11.641976136211289
tenure,02,Homeowners,2014,41,Personal insurance and pensions,Out of scope,7179,62226,11.536978112043197
tenure,02,Homeowners,2015,41,Personal insurance and pensions,Out of scope,8000,65656,12.184720360667722
tenure,02,Homeowners,2016,41,Personal insurance and pensions,Out of scope,8625,66719,12.927352028657504
tenure,02,Homeowners,2017,41,Personal insurance and pensions,Out of scope,8400,70125,11.978609625668449
tenure,02,Homeowners,2018,41,Personal insurance and pensions,Out of scope,9090,71228,12.761835233335205
tenure,02,Homeowners,2019,41,Personal insurance and pensions,Out of scope,8762,72388,12.104216168425706
tenure,02,Homeowners,2020,41,Personal insurance and pensions,Out of scope,8699,69518,12.513305906383959
tenure,02,Homeowners,2021,41,Personal insurance and pensions,Out of scope,9450,76294,12.386295121503657
tenure,02,Homeowners,2022,41,Personal insurance and pensions,Out of scope,10560,83070,12.712170458649332
tenure,02,Homeowners,2023,41,Personal insurance and pensions,Out of scope,11479,88055,13.036170575208676
tenure,02,Homeowners,2024,41,Personal insurance and pensions,Out of scope,11910,90117,13.216152335297446
tenure,03,Homeowner with mortgage,2003,41,Personal insurance and pensions,Out of scope,6273,55419,11.31922264927191
tenure,03,Homeowner with mortgage,2004,41,Personal insurance and pensions,Out of scope,7352,57978,12.680671979026528
tenure,03,Homeowner with mortgage,2005,41,Personal insurance and pensions,Out of scope,8014,62259,12.872034565283734
tenure,03,Homeowner with mortgage,2006,41,Personal insurance and pensions,Out of scope,8033,64374,12.478640444900115
tenure,03,Homeowner with mortgage,2007,41,Personal insurance and pensions,Out of scope,7968,65282,12.205508409668822
tenure,03,Homeowner with mortgage,2008,41,Personal insurance and pensions,Out of scope,8536,66689,12.79971209644769
tenure,03,Homeowner with mortgage,2009,41,Personal insurance and pensions,Out of scope,8282,64493,12.84170375079466
tenure,03,Homeowner with mortgage,2010,41,Personal insurance and pensions,Out of scope,8312,63235,13.144619277298965
tenure,03,Homeowner with mortgage,2011,41,Personal insurance and pensions,Out of scope,8281,64852,12.769074199716277
tenure,03,Homeowner with mortgage,2012,41,Personal insurance and pensions,Out of scope,8733,68228,12.799730315999296
tenure,03,Homeowner with mortgage,2013,41,Personal insurance and pensions,Out of scope,8648,68416,12.640318054256314
tenure,03,Homeowner with mortgage,2014,41,Personal insurance and pensions,Out of scope,8994,70807,12.702133969805246
tenure,03,Homeowner with mortgage,2015,41,Personal insurance and pensions,Out of scope,10048,75486,13.311077550804123
tenure,03,Homeowner with mortgage,2016,41,Personal insurance and pensions,Out of scope,10775,76898,14.012067934146533
tenure,03,Homeowner with mortgage,2017,41,Personal insurance and pensions,Out of scope,10454,80765,12.943725623723147
tenure,03,Homeowner with mortgage,2018,41,Personal insurance and pensions,Out of scope,11395,81718,13.944296238282876
tenure,03,Homeowner with mortgage,2019,41,Personal insurance and pensions,Out of scope,10949,82421,13.284235813688259
tenure,03,Homeowner with mortgage,2020,41,Personal insurance and pensions,Out of scope,11009,79368,13.870829553472433
tenure,03,Homeowner with mortgage,2021,41,Personal insurance and pensions,Out of scope,12216,87438,13.97104233857133
tenure,03,Homeowner with mortgage,2022,41,Personal insurance and pensions,Out of scope,13703,95607,14.332632547825996
tenure,03,Homeowner with mortgage,2023,41,Personal insurance and pensions,Out of scope,14795,101290,14.606575180175733
tenure,03,Homeowner with mortgage,2024,41,Personal insurance and pensions,Out of scope,15814,104329,15.157818056340998
tenure,04,Homeowner without mortgage,2003,41,Personal insurance and pensions,Out of scope,2986,34467,8.663359155133897
tenure,04,Homeowner without mortgage,2004,41,Personal insurance and pensions,Out of scope,3540,36936,9.58414554905783
tenure,04,Homeowner without mortgage,2005,41,Personal insurance and pensions,Out of scope,3710,39675,9.350976685570258
tenure,04,Homeowner without mortgage,2006,41,Personal insurance and pensions,Out of scope,3718,41292,9.00416545577836
tenure,04,Homeowner without mortgage,2007,41,Personal insurance and pensions,Out of scope,3945,44044,8.95695213877032
tenure,04,Homeowner without mortgage,2008,41,Personal insurance and pensions,Out of scope,4183,44545,9.390503984734538
tenure,04,Homeowner without mortgage,2009,41,Personal insurance and pensions,Out of scope,4260,44130,9.653297076818491
tenure,04,Homeowner without mortgage,2010,41,Personal insurance and pensions,Out of scope,3975,43179,9.205863961648024
tenure,04,Homeowner without mortgage,2011,41,Personal insurance and pensions,Out of scope,4174,45300,9.214128035320089
tenure,04,Homeowner without mortgage,2012,41,Personal insurance and pensions,Out of scope,4421,47255,9.355623743519205
tenure,04,Homeowner without mortgage,2013,41,Personal insurance and pensions,Out of scope,4543,46899,9.686773705196273
tenure,04,Homeowner without mortgage,2014,41,Personal insurance and pensions,Out of scope,4645,49737,9.339123791141404
tenure,04,Homeowner without mortgage,2015,41,Personal insurance and pensions,Out of scope,5309,52198,10.170887773477912
tenure,04,Homeowner without mortgage,2016,41,Personal insurance and pensions,Out of scope,5740,52316,10.9717868338558
tenure,04,Homeowner without mortgage,2017,41,Personal insurance and pensions,Out of scope,5606,55261,10.144586598143356
tenure,04,Homeowner without mortgage,2018,41,Personal insurance and pensions,Out of scope,5835,55779,10.460926155004572
tenure,04,Homeowner without mortgage,2019,41,Personal insurance and pensions,Out of scope,5689,57898,9.825900721959307
tenure,04,Homeowner without mortgage,2020,41,Personal insurance and pensions,Out of scope,5387,55116,9.773931344800058
tenure,04,Homeowner without mortgage,2021,41,Personal insurance and pensions,Out of scope,5597,60253,9.2891640250278
tenure,04,Homeowner without mortgage,2022,41,Personal insurance and pensions,Out of scope,6131,64984,9.434630062784686
tenure,04,Homeowner without mortgage,2023,41,Personal insurance and pensions,Out of scope,6902,69306,9.958733731567252
tenure,04,Homeowner without mortgage,2024,41,Personal insurance and pensions,Out of scope,6759,70906,9.532338589117987
tenure,05,Renters,1984,41,Personal insurance and pensions,Out of scope,1072,15802,6.783951398557145
tenure,05,Renters,1985,41,Personal insurance and pensions,Out of scope,1165,16638,7.002043514845535
tenure,05,Renters,1986,41,Personal insurance and pensions,Out of scope,1193,16850,7.080118694362018
tenure,05,Renters,1987,41,Personal insurance and pensions,Out of scope,1247,17724,7.035657865041752
tenure,05,Renters,1988,41,Personal insurance and pensions,Out of scope,1333,18994,7.0180056860061075
tenure,05,Renters,1989,41,Personal insurance and pensions,Out of scope,1483,20007,7.4124056580196935
tenure,05,Renters,1990,41,Personal insurance and pensions,Out of scope,1569,20166,7.780422493305564
tenure,05,Renters,1991,41,Personal insurance and pensions,Out of scope,1643,21066,7.799297446121713
tenure,05,Renters,1992,41,Personal insurance and pensions,Out of scope,1587,21341,7.436390047326742
tenure,05,Renters,1993,41,Personal insurance and pensions,Out of scope,1637,21820,7.502291475710358
tenure,05,Renters,1994,41,Personal insurance and pensions,Out of scope,1718,22728,7.558958113340373
tenure,05,Renters,1995,41,Personal insurance and pensions,Out of scope,1677,22730,7.377914650241971
tenure,05,Renters,1996,41,Personal insurance and pensions,Out of scope,1759,24170,7.277616880430285
tenure,05,Renters,1997,41,Personal insurance and pensions,Out of scope,1861,24866,7.4841148556261565
tenure,05,Renters,1998,41,Personal insurance and pensions,Out of scope,1866,24859,7.506335733537149
tenure,05,Renters,1999,41,Personal insurance and pensions,Out of scope,1985,26310,7.544659825161536
tenure,05,Renters,2000,41,Personal insurance and pensions,Out of scope,1983,27406,7.2356418302561485
tenure,05,Renters,2001,41,Personal insurance and pensions,Out of scope,2186,28016,7.802684180468304
tenure,05,Renters,2002,41,Personal insurance and pensions,Out of scope,2171,28372,7.651910334132243
tenure,05,Renters,2003,41,Personal insurance and pensions,Out of scope,2161,27522,7.851900297943463
tenure,05,Renters,2004,41,Personal insurance and pensions,Out of scope,2531,29170,8.676722660267398
tenure,05,Renters,2005,41,Personal insurance and pensions,Out of scope,2649,30462,8.696080362418751
tenure,05,Renters,2006,41,Personal insurance and pensions,Out of scope,2778,32275,8.607281177381875
tenure,05,Renters,2007,41,Personal insurance and pensions,Out of scope,2873,32829,8.75140881537665
tenure,05,Renters,2008,41,Personal insurance and pensions,Out of scope,2933,33984,8.630532015065913
tenure,05,Renters,2009,41,Personal insurance and pensions,Out of scope,2910,33404,8.711531553107413
tenure,05,Renters,2010,41,Personal insurance and pensions,Out of scope,2907,33460,8.68798565451285
tenure,05,Renters,2011,41,Personal insurance and pensions,Out of scope,3034,35274,8.601236037874923
tenure,05,Renters,2012,41,Personal insurance and pensions,Out of scope,3045,36076,8.440514469453376
tenure,05,Renters,2013,41,Personal insurance and pensions,Out of scope,3036,36008,8.431459675627638
tenure,05,Renters,2014,41,Personal insurance and pensions,Out of scope,3286,38749,8.480218844357275
tenure,05,Renters,2015,41,Personal insurance and pensions,Out of scope,3617,39937,9.0567644039362
tenure,05,Renters,2016,41,Personal insurance and pensions,Out of scope,3853,41711,9.237371436791253
tenure,05,Renters,2017,41,Personal insurance and pensions,Out of scope,4009,43010,9.321088119042082
tenure,05,Renters,2018,41,Personal insurance and pensions,Out of scope,4176,43857,9.521855120049251
tenure,05,Renters,2019,41,Personal insurance and pensions,Out of scope,4358,46614,9.349122581198781
tenure,05,Renters,2020,41,Personal insurance and pensions,Out of scope,4449,45588,9.75914714398526
tenure,05,Renters,2021,41,Personal insurance and pensions,Out of scope,4980,49749,10.010251462340952
tenure,05,Renters,2022,41,Personal insurance and pensions,Out of scope,5353,54162,9.883313023891288
tenure,05,Renters,2023,41,Personal insurance and pensions,Out of scope,5973,57186,10.444864127583674
tenure,05,Renters,2024,41,Personal insurance and pensions,Out of scope,5891,57108,10.315542480913358
tenure,01,All consumer units,1984,28,Medical services,Health,454,21975,2.065984072810011
tenure,01,All consumer units,1985,28,Medical services,Health,496,23490,2.111536824180502
tenure,01,All consumer units,1986,28,Medical services,Health,502,23866,2.1034107097963632
tenure,01,All consumer units,1987,28,Medical services,Health,467,24414,1.912836896862456
tenure,01,All consumer units,1988,28,Medical services,Health,529,25892,2.043102116483856
tenure,01,All consumer units,1989,28,Medical services,Health,542,27810,1.9489392304926285
tenure,01,All consumer units,1990,28,Medical services,Health,562,28381,1.9801980198019802
tenure,01,All consumer units,1991,28,Medical services,Health,555,29614,1.874113594921321
tenure,01,All consumer units,1992,28,Medical services,Health,533,29846,1.7858339475976681
tenure,01,All consumer units,1993,28,Medical services,Health,574,30692,1.8701941874104
tenure,01,All consumer units,1994,28,Medical services,Health,571,31731,1.7995020642274118
tenure,01,All consumer units,1995,28,Medical services,Health,512,32264,1.5869080089263576
tenure,01,All consumer units,1996,28,Medical services,Health,543,33797,1.606651477941829
tenure,01,All consumer units,1997,28,Medical services,Health,531,34819,1.5250294379505442
tenure,01,All consumer units,1998,28,Medical services,Health,542,35535,1.5252567890811877
tenure,01,All consumer units,1999,28,Medical services,Health,558,36995,1.5083119340451412
tenure,01,All consumer units,2000,28,Medical services,Health,568,38045,1.4929688526744644
tenure,01,All consumer units,2001,28,Medical services,Health,573,39518,1.449972164583228
tenure,01,All consumer units,2002,28,Medical services,Health,590,40677,1.4504511148806452
tenure,01,All consumer units,2003,28,Medical services,Health,591,40817,1.447926109219198
tenure,01,All consumer units,2004,28,Medical services,Health,648,43395,1.4932595921189078
tenure,01,All consumer units,2005,28,Medical services,Health,677,46409,1.4587687732982826
tenure,01,All consumer units,2006,28,Medical services,Health,670,48398,1.3843547254018762
tenure,01,All consumer units,2007,28,Medical services,Health,709,49638,1.4283411902171723
tenure,01,All consumer units,2008,28,Medical services,Health,727,50486,1.4400031691954205
tenure,01,All consumer units,2009,28,Medical services,Health,736,49067,1.4999898098518352
tenure,01,All consumer units,2010,28,Medical services,Health,722,48109,1.500758693799497
tenure,01,All consumer units,2011,28,Medical services,Health,768,49705,1.545116185494417
tenure,01,All consumer units,2012,28,Medical services,Health,839,51442,1.6309630263209052
tenure,01,All consumer units,2013,28,Medical services,Health,796,51100,1.557729941291585
tenure,01,All consumer units,2014,28,Medical services,Health,790,53495,1.4767735302364706
