date,se_F,se_N,se_gap,basket,pair,gap_12m,z
2021-10-01,0.10158884407136617,0.0790012286913974,0.1286914425069003,all_in_long,mk,0.700680343382575,5.444653737135671
2021-11-01,0.12273188948855565,0.09431218680050726,0.15478341408731366,all_in_long,mk,0.7870528029937827,5.084865246284104
2021-12-01,0.147715913458726,0.1060172018260377,0.1818230958155994,all_in_long,mk,0.8531848355003646,4.692389774100228
2022-01-01,0.16336283083016892,0.11406543106649064,0.19924441538279242,all_in_long,mk,0.8184004809475685,4.107520300507499
2022-02-01,0.1635508765342218,0.11454262177914634,0.1996719845625641,all_in_long,mk,0.857835270506424,4.296222489027421
2022-03-01,0.13961253715473368,0.10152468486322426,0.17262364312966774,all_in_long,mk,0.8534799053655497,4.944165757899403
2022-04-01,0.10248929471934229,0.07989140883705628,0.12994880814396828,all_in_long,mk,0.6476042304002441,4.983533436357287
2022-05-01,0.08990336481056506,0.07884819431623712,0.11958115550199637,all_in_long,mk,0.5353583130622397,4.476945475353782
2022-06-01,0.09121043488925278,0.09024096527832588,0.12830734681634812,all_in_long,mk,0.3702185646277787,2.885404256372697
2022-07-01,0.07814597908944682,0.07265052148400851,0.10670001087041481,all_in_long,mk,0.21956458707137472,2.057774739479941
2022-08-01,0.05649664953910545,0.056563260405939536,0.0799454428775939,all_in_long,mk,0.12650899353126022,1.5824415873830446
2022-09-01,0.054595590119287184,0.05335009590141574,0.07633420722823724,all_in_long,mk,-0.018500086783502567,-0.24235644090974579
2022-10-01,0.05743422581782922,0.05268282053502729,0.07793696090315104,all_in_long,mk,-0.17311646361897193,-2.2212370307086573
2022-11-01,0.06946809925309394,0.05831442074841733,0.09069944035693471,all_in_long,mk,-0.38680030270887844,-4.264638251202885
2022-12-01,0.08523860592605975,0.06498922380012402,0.10718777519083375,all_in_long,mk,-0.5768290028110634,-5.381481253660645
2023-01-01,0.09706007929823203,0.0753203170241804,0.1228568644805903,all_in_long,mk,-0.5816328901974588,-4.734231926367849
2023-02-01,0.0970809113895856,0.07608184118579224,0.1233415984753428,all_in_long,mk,-0.6728633513634952,-5.455283210862612
2023-03-01,0.07691957584509473,0.06253808554652482,0.09913442031914918,all_in_long,mk,-0.7133368548844832,-7.19565265614099
2023-04-01,0.06463663479544463,0.05043592311400288,0.08198583352043994,all_in_long,mk,-0.6876682285263946,-8.387646975071025
2023-05-01,0.0614833455344978,0.04811978134491073,0.07807506090165071,all_in_long,mk,-0.7411900392665594,-9.49330081471494
2023-06-01,0.06403239190421216,0.052072443498034686,0.08253294242198463,all_in_long,mk,-0.8198621254840832,-9.933756163595753
2023-07-01,0.06199049253748461,0.05021851425385243,0.07977919740699524,all_in_long,mk,-0.7945329640139942,-9.959149625944063
2023-08-01,0.06542356353246465,0.050556314743069194,0.08268121688561866,all_in_long,mk,-0.7429837089965474,-8.986124503034254
2023-09-01,0.06626148020051109,0.05136012091916277,0.0838358263464597,all_in_long,mk,-0.6495411157850794,-7.7477749560287945
2023-10-01,0.05960044343319036,0.04639502559114569,0.07552953897010088,all_in_long,mk,-0.730994029247567,-9.678253557683414
2023-11-01,0.050042762466377094,0.03830263396574134,0.06301880547883942,all_in_long,mk,-0.7378903552563099,-11.709050173984654
2023-12-01,0.04880374400255532,0.03313541530673821,0.05898950055914167,all_in_long,mk,-0.6760476683873806,-11.46047452477732
2024-01-01,0.03969584641292782,0.03393250476188842,0.05222236208612489,all_in_long,mk,-0.6402215365051811,-12.259528503313016
2024-02-01,0.037923151707362705,0.031470482966764475,0.04928038893496134,all_in_long,mk,-0.5532166637440383,-11.22589889609345
2024-03-01,0.04218921568921606,0.03478903213057775,0.05468278227242617,all_in_long,mk,-0.5612025350116179,-10.262874559230404
2024-04-01,0.05045881637519213,0.04161749508031165,0.06540724766220576,all_in_long,mk,-0.5436886848533273,-8.312361462772369
2024-05-01,0.05661005482574952,0.046507612446975675,0.07326429091237048,all_in_long,mk,-0.5556217702318289,-7.583800557032535
2024-06-01,0.05604048558673575,0.0462827844026508,0.07268171817492618,all_in_long,mk,-0.6058994062104084,-8.336338510217447
2024-07-01,0.05739614277631334,0.04753993390654012,0.07452759570412257,all_in_long,mk,-0.6496356932243375,-8.716713414497043
2024-08-01,0.05490988068338828,0.04528278075785522,0.07117320584200153,all_in_long,mk,-0.6102372956840796,-8.573975114156788
2024-09-01,0.04539978658753554,0.037440370569952634,0.0588465969331205,all_in_long,mk,-0.5671641621789236,-9.638011231533218
2024-10-01,0.04041693427722483,0.03302315016390953,0.05219249968259452,all_in_long,mk,-0.4797322864686482,-9.191594374404572
2024-11-01,0.037176837023796386,0.029974356815253116,0.047755410976998494,all_in_long,mk,-0.33598209618852515,-7.035477013282363
2024-12-01,0.03463543211908576,0.027907387892894424,0.04447960720465355,all_in_long,mk,-0.3221087824836877,-7.241718232844196
2025-01-01,0.0316271355342874,0.024236725440089417,0.0398458851346342,all_in_long,mk,-0.26982498374650277,-6.7717151428509705
2025-02-01,0.031069513113788503,0.02364396787211268,0.03904294893915382,all_in_long,mk,-0.3413684445262355,-8.74340831831731
2025-03-01,0.03766147094213346,0.023309099636188893,0.044291088487131855,all_in_long,mk,-0.4045120558719528,-9.133034876518739
2025-04-01,0.03438550258483035,0.02319263132805147,0.041476028449337926,all_in_long,mk,-0.4325152273559896,-10.428077217766827
2025-05-01,0.03126501037309494,0.02169388395076635,0.03805424384348022,all_in_long,mk,-0.4066347536272552,-10.685661113114547
2025-06-01,0.032919663949381804,0.0207815767848643,0.038930427793763565,all_in_long,mk,-0.34881964814243993,-8.960077448681899
2025-07-01,0.0359679468686957,0.0204770643360407,0.041388444833934834,all_in_long,mk,-0.2657984788084322,-6.422045570325492
2025-08-01,0.030630250905720077,0.019094412268540223,0.03609444348412017,all_in_long,mk,-0.2306223587354328,-6.389414449259915
2025-09-01,0.023941600638285633,0.018526766533892534,0.0302727818233561,all_in_long,mk,-0.17769016638029544,-5.86963455876406
2025-11-01,0.03491782184387235,0.020677362222109866,0.040580877156423625,all_in_long,mk,-0.23244016393493272,-5.727825030468552
2025-12-01,0.029826654263731656,0.02164949140248914,0.0368555258075995,all_in_long,mk,-0.1711664062113094,-4.644253540293146
2026-01-01,0.03593241673452819,0.028336696978837488,0.04576141352771196,all_in_long,mk,-0.257975929248655,-5.637411726638017
2026-02-01,0.037476944916486024,0.029421578327412094,0.047646098177598684,all_in_long,mk,-0.15598873278150904,-3.273903609065071
2026-03-01,0.05061739006924133,0.039700417963215585,0.06432917972332418,all_in_long,mk,0.09641434076919086,1.4987652754762766
2026-04-01,0.0636976472042289,0.0461580639773484,0.07866356926488524,all_in_long,mk,0.1207523525751153,1.5350479733318958
2026-05-01,0.08094628576643081,0.05689053246417308,0.0989385357857989,all_in_long,mk,0.17231769484509218,1.7416640894924758
2026-06-01,0.060131034755251465,0.043167384335632136,0.07402137806821377,all_in_long,mk,0.08590531256220668,1.1605473284088466
2026-07-01,0.0531402671285807,0.03884431944215837,0.06582377339093648,all_in_long,mk,0.027642293814755803,0.4199439258910972
2014-01-01,0.013011597654304223,0.013814154015337326,0.018977157971544513,ex_shelter_long,fam,-0.11874525437682859,-6.257272798955583
2014-02-01,0.017861681265165113,0.01963569491446222,0.02654430583745199,ex_shelter_long,fam,-0.14399701721812264,-5.424779917015341
2014-03-01,0.01693236719144385,0.01898570779259699,0.02543938205011596,ex_shelter_long,fam,-0.14482360803738104,-5.692890171312982
2014-04-01,0.016021064318057478,0.016765373946994993,0.02318948609749498,ex_shelter_long,fam,-0.07431616275805908,-3.204735216882922
2014-05-01,0.016671698572408265,0.01722342650920169,0.02397064775943928,ex_shelter_long,fam,-0.09898610769785154,-4.129471539160735
2014-06-01,0.017504078515139153,0.01771036571210955,0.02490079955183812,ex_shelter_long,fam,-0.13324875862599228,-5.351183938836861
2014-07-01,0.01602523988766264,0.016177813672297144,0.0227712531203862,ex_shelter_long,fam,-0.11232404341885438,-4.932712434622015
2014-08-01,0.015687258043049997,0.016825948371085937,0.023004404002183718,ex_shelter_long,fam,-0.0766246400435211,-3.3308682996632917
2014-09-01,0.016004262185441757,0.017394271714501502,0.02363677424223255,ex_shelter_long,fam,-0.01689819370402912,-0.7149111605016135
2014-10-01,0.017227035130857816,0.01878855083320756,0.025490790137063894,ex_shelter_long,fam,0.020318146244857616,0.7970779303272676
2014-11-01,0.02091447129242543,0.024058449142648933,0.031878269786660515,ex_shelter_long,fam,0.02328836792921951,0.7305405244723961
2014-12-01,0.028968184355935057,0.03430361263951048,0.04489870315500242,ex_shelter_long,fam,-0.008588996323921627,-0.19129720282276524
2015-01-01,0.04636838725755744,0.048539675644941806,0.06712769509362712,ex_shelter_long,fam,0.03193549453665012,0.4757424561070915
2015-02-01,0.03866978640103468,0.040537728083762194,0.056023742988974674,ex_shelter_long,fam,0.05795054323658455,1.0343925654519204
2015-03-01,0.0376214112971065,0.039892210510055266,0.054833922414547515,ex_shelter_long,fam,0.12797799314037128,2.333920090064878
2015-04-01,0.04254692872898733,0.044748569340675684,0.0617468671456843,ex_shelter_long,fam,0.124934239043617,2.023329195776843
2015-05-01,0.0367772158409208,0.03891037737240303,0.05354046201026369,ex_shelter_long,fam,0.18081961543198188,3.3772516829854555
2015-06-01,0.03701460813957548,0.03931151511042402,0.05399515196759264,ex_shelter_long,fam,0.20381796702685362,3.7747456873384326
2015-07-01,0.0364024082082885,0.038132151679023334,0.05271808337785918,ex_shelter_long,fam,0.20462139499333176,3.881427052776159
2015-08-01,0.036917903057531905,0.03815082239388095,0.05308876355213758,ex_shelter_long,fam,0.17686639944947125,3.331522296159219
2015-09-01,0.04215753230608801,0.0436527139519964,0.060686217261530444,ex_shelter_long,fam,0.12323351256593451,2.030667227697736
2015-10-01,0.03743650973456195,0.03863978283144198,0.05380079068533241,ex_shelter_long,fam,0.08923791305345263,1.6586728915450935
2015-11-01,0.03341963837460998,0.034522564219339656,0.04804872182866195,ex_shelter_long,fam,0.08605623169084531,1.7910202064836442
2015-12-01,0.029654223223416896,0.031059439636399032,0.042942540044940906,ex_shelter_long,fam,0.09810199725841517,2.2844945165271526
2016-01-01,0.020461916072914366,0.024186791592513593,0.03168108105659713,ex_shelter_long,fam,0.13815857267398535,4.360917243548917
2016-02-01,0.028292498923137847,0.031520611251620013,0.04235580750017063,ex_shelter_long,fam,0.14145950786467187,3.3397901306474207
2016-03-01,0.026437512336698585,0.029368374406422044,0.0395151043757811,ex_shelter_long,fam,0.051792385364901605,1.3106984324871296
2016-04-01,0.024245732657866517,0.026473850957258457,0.03589875118473997,ex_shelter_long,fam,0.011581856190057138,0.322625601388062
2016-05-01,0.027907853451060123,0.029524731600456884,0.040627060690195956,ex_shelter_long,fam,-0.04376865077007075,-1.0773275257058632
2016-06-01,0.028642591035619863,0.03129389176364976,0.0424229381696836,ex_shelter_long,fam,-0.08721244587539534,-2.0557851397883455
2016-07-01,0.03076776788655859,0.03331055082272866,0.04534587452938508,ex_shelter_long,fam,-0.08076041764402131,-1.7809871015209302
2016-08-01,0.029548568349838003,0.0313073143466612,0.043049574017935494,ex_shelter_long,fam,-0.06953387899277796,-1.6152048093160798
2016-09-01,0.024080438298342718,0.026256458849489104,0.03562680367301009,ex_shelter_long,fam,-0.06540045142715556,-1.8357092044353445
2016-10-01,0.02285791055939364,0.024863261312714012,0.03377374480636609,ex_shelter_long,fam,-0.029336326206252927,-0.8686133674084981
2016-11-01,0.02283902010749075,0.025086730881650737,0.03392587369248927,ex_shelter_long,fam,-0.05216938208185695,-1.5377461625522277
2016-12-01,0.02392526432690489,0.026517594383637537,0.035715558024583524,ex_shelter_long,fam,-0.055417623056497334,-1.551638168955742
2017-01-01,0.03135032859142468,0.03065786262594175,0.04384914644073948,ex_shelter_long,fam,-0.07619096763644695,-1.7375701426575376
2017-02-01,0.0431715081650175,0.04294364041584484,0.06089281870144914,ex_shelter_long,fam,-0.11218076337282668,-1.8422658987562512
2017-03-01,0.03470852383186045,0.03354977791874206,0.04827286220003675,ex_shelter_long,fam,-0.10023696215910594,-2.0764661051946
2017-04-01,0.030575014933694765,0.030621747684626006,0.04327265845145819,ex_shelter_long,fam,-0.16066525630911155,-3.712858466723056
2017-05-01,0.025371139263307835,0.025083221282620572,0.03567720136769517,ex_shelter_long,fam,-0.1405910456856896,-3.9406410899984805
2017-06-01,0.025020317409027628,0.024601632595164267,0.03508926630176157,ex_shelter_long,fam,-0.11093336055649772,-3.161461388291513
2017-07-01,0.026999833422145608,0.025181187278939057,0.03691995663053538,ex_shelter_long,fam,-0.12468564665883974,-3.377188329514884
2017-08-01,0.029277922969078822,0.02785280841360672,0.04041009415861827,ex_shelter_long,fam,-0.1336152640508681,-3.3064823735970417
2017-09-01,0.036536783693737904,0.03571902947431392,0.05109584747579688,ex_shelter_long,fam,-0.14501323206215222,-2.838062958655147
2017-10-01,0.03141087657561951,0.03079474555304189,0.04398817478511009,ex_shelter_long,fam,-0.1871449910372469,-4.254438652012338
2017-11-01,0.03223384017920043,0.034045330157516755,0.046883952032999054,ex_shelter_long,fam,-0.15806879653716965,-3.371490449992647
2017-12-01,0.02486587314321788,0.027186557711646568,0.03684318888727323,ex_shelter_long,fam,-0.09422813810886499,-2.5575456673191033
2018-01-01,0.024391590779394446,0.027128122938929418,0.036481293219115855,ex_shelter_long,fam,-0.08295170512915284,-2.273814818759959
2018-02-01,0.027185110616538898,0.030508105254216548,0.04086287710668219,ex_shelter_long,fam,-0.0716967120608869,-1.7545683793558076
2018-03-01,0.024702381353073167,0.027597094914407767,0.0370379169531372,ex_shelter_long,fam,-0.06095488845261343,-1.6457428890976118
2018-04-01,0.02883748792580025,0.031590527590483655,0.04277338124717035,ex_shelter_long,fam,7.082740073771632e-4,0.016558756561337283
2018-05-01,0.03658855171507298,0.040736327510792265,0.054755552190377005,ex_shelter_long,fam,0.009131090216474291,0.1667609922867152
2018-06-01,0.03751015918145665,0.04235525686084468,0.05657720234835182,ex_shelter_long,fam,0.03892088013051076,0.6879251450234457
2018-07-01,0.03538991329192397,0.040887053404286236,0.054075845799162976,ex_shelter_long,fam,0.026980729494163747,0.49894234838914664
2018-08-01,0.02920119508014629,0.03335225913503081,0.04432925651890641,ex_shelter_long,fam,0.01903284254349824,0.42935172024328316
2018-09-01,0.02114236886853766,0.02333226903774375,0.03148641833907067,ex_shelter_long,fam,0.06489602458534804,2.0610799198084804
2018-10-01,0.025251791947669307,0.028650011484049335,0.038190000714906185,ex_shelter_long,fam,0.07447999490493018,1.950248586297078
2018-11-01,0.014662252893104381,0.016249887276111184,0.021886993772276448,ex_shelter_long,fam,0.059555472024763745,2.721043951691563
2018-12-01,0.013686850546030117,0.01616236424195978,0.021179043787648795,ex_shelter_long,fam,0.0011993550182554102,0.056629328041469494
2019-01-01,0.018289337326274052,0.0243393393022451,0.03044508659051661,ex_shelter_long,fam,0.003776600084970383,0.12404629146782463
2019-02-01,0.018589002590169212,0.020252107331359723,0.027489977603814664,ex_shelter_long,fam,0.0209023527624419,0.7603626697586459
2019-03-01,0.017351292793523685,0.015866528005581294,0.02351199848074345,ex_shelter_long,fam,0.03155780813737241,1.3422001606209082
2019-04-01,0.019004143506968375,0.017924255666135962,0.02612348391042924,ex_shelter_long,fam,0.02837135908917432,1.0860480625958036
2019-05-01,0.017282000055472972,0.015522860447350679,0.02322986703331063,ex_shelter_long,fam,0.007387317278784167,0.3180094517196793
2019-06-01,0.017841156701777414,0.01738417187845499,0.02491016467944446,ex_shelter_long,fam,0.004310275403218711,0.17303279439077707
2019-07-01,0.014604378859214432,0.014000183811805655,0.020230991785570338,ex_shelter_long,fam,0.006586029878064004,0.32554162187745334
2019-08-01,0.014821076054835272,0.015925291350063934,0.021754981039008803,ex_shelter_long,fam,0.029144389000679283,1.3396651069665633
2019-09-01,0.015833966691056862,0.017248298236961376,0.02341406186983931,ex_shelter_long,fam,-0.0010959164398194332,-0.0468059085993589
2019-10-01,0.017327480020039573,0.018100351000739777,0.02505721992150869,ex_shelter_long,fam,-0.013961849370036639,-0.5571986602572788
2019-11-01,0.0157923856578749,0.015053285329568,0.021817443571152877,ex_shelter_long,fam,-0.018424175959808053,-0.8444699719158931
2019-12-01,0.01649412245918337,0.017345740923720578,0.023935973009079285,ex_shelter_long,fam,-0.004558296378842641,-0.19043706212041636
2020-01-01,0.02509585839383664,0.02439194760796531,0.03499670293946596,ex_shelter_long,fam,-0.03159020531946499,-0.9026623271942729
2020-02-01,0.017784348439587108,0.018401441367760715,0.025590937728652695,ex_shelter_long,fam,-0.019525349938631642,-0.7629790727351986
2020-03-01,0.020477257320547712,0.01965102837401622,0.028380996873406606,ex_shelter_long,fam,-0.023592946338446552,-0.8312937858977559
2020-04-01,0.04164131866304772,0.040132471897458694,0.0578326440740677,ex_shelter_long,fam,-0.04513876226693858,-0.7805066323636916
2020-05-01,0.04645526342456164,0.04395816980944812,0.0639563303578441,ex_shelter_long,fam,-0.0063660321794056784,-0.09953717081306714
2020-06-01,0.04138361285782965,0.03807595760226756,0.0562350598870171,ex_shelter_long,fam,-0.04271301308838016,-0.7595441913673723
2020-07-01,0.03482235635730362,0.03256444778221372,0.0476764067609501,ex_shelter_long,fam,-0.05724503255311042,-1.2006993907938048
2020-08-01,0.03533581501087748,0.03256096823136471,0.04805035353300636,ex_shelter_long,fam,-0.037916055989262176,-0.7890900524429479
2020-09-01,0.045820638187241455,0.039434825007291126,0.06045358804274369,ex_shelter_long,fam,-0.02999113324957392,-0.49610179015956335
2020-10-01,0.05222854112696519,0.04468485335463165,0.06873541028884624,ex_shelter_long,fam,0.005067595611385478,0.07372612733509502
2020-11-01,0.04937973583737692,0.042733926643422696,0.06530349759189441,ex_shelter_long,fam,0.00943508913573421,0.1444806095180009
2020-12-01,0.04440437188179798,0.037937649277716264,0.05840388236184318,ex_shelter_long,fam,-0.02513390814331551,-0.430346530519967
2021-01-01,0.04277139852277511,0.03537702798864286,0.05550609552925939,ex_shelter_long,fam,-0.03281074576351184,-0.5911196860571113
2021-02-01,0.03522471459272665,0.03016353883314618,0.046374773240176255,ex_shelter_long,fam,-0.071439657391692,-1.540485319932542
2021-03-01,0.029163411448222754,0.03187482879927682,0.04320311653436054,ex_shelter_long,fam,-0.09397417174137335,-2.175171128375271
2021-04-01,0.05801597677164218,0.06532056569031305,0.08736492352695233,ex_shelter_long,fam,-0.01684087658420097,-0.19276473788711682
2021-05-01,0.08497346156779557,0.08566352512789974,0.12065955705269243,ex_shelter_long,fam,0.018420259703932906,0.1526630807693809
2021-06-01,0.14647542360815716,0.1217162598509267,0.19044657422302821,ex_shelter_long,fam,0.16215754696307094,0.8514595110184101
2021-07-01,0.14562769698472905,0.12040954621386364,0.18896000886035283,ex_shelter_long,fam,0.20310510542742577,1.0748576201513973
2021-08-01,0.11760267347260561,0.10098117879950876,0.15500834583867623,ex_shelter_long,fam,0.13632455583956204,0.8794659094126506
2021-09-01,0.0912947503367692,0.08288589559676042,0.12330775777675178,ex_shelter_long,fam,0.10123628932108275,0.8210050295811125
2021-10-01,0.09676939289656872,0.09099227141600096,0.13283037626617517,ex_shelter_long,fam,0.08379498006219066,0.6308419987780218
2021-11-01,0.1175760142936218,0.10944358558432629,0.16063006431775997,ex_shelter_long,fam,0.11119207649841201,0.692224565623349
2021-12-01,0.14404228207239037,0.12284809376095329,0.18931411243043145,ex_shelter_long,fam,0.18700577092067938,0.9878068175683399
2022-01-01,0.15759908923361107,0.13136277026583001,0.20516737152670486,ex_shelter_long,fam,0.15920486467240202,0.7759755534601647
2022-02-01,0.15690486113284602,0.13316117549882414,0.205793668773717,ex_shelter_long,fam,0.1568565552254828,0.762203017032348
2022-03-01,0.13039087373227776,0.1174354896632989,0.1754789850242062,ex_shelter_long,fam,0.06742258451870597,0.38422027862427777
2022-04-01,0.09442398263399497,0.0933922752458346,0.13280815325897244,ex_shelter_long,fam,-0.030754204180416522,-0.23156864564215893
2022-05-01,0.08327229001586174,0.10073975638145846,0.13070108186346963,ex_shelter_long,fam,-0.13387820835388808,-1.0243083411791287
2022-06-01,0.09627666035886255,0.12326952011282748,0.15641154023505605,ex_shelter_long,fam,-0.2333580499110468,-1.491949056702307
2022-07-01,0.07783930644426973,0.09656841080550758,0.12403392920175595,ex_shelter_long,fam,-0.18771914440580773,-1.5134499536853356
2022-08-01,0.05294898758905483,0.07340610092613728,0.09050994939720237,ex_shelter_long,fam,-0.1812928508258409,-2.003015713004526
2022-09-01,0.04880302830055357,0.06962400431552243,0.08502492310042109,ex_shelter_long,fam,-0.21191579390362847,-2.4923961842733964
2022-10-01,0.05724869215614195,0.06951802949945705,0.09005647771857442,ex_shelter_long,fam,-0.25879509523660715,-2.8736977260574106
2022-11-01,0.0713347366681861,0.07518508854524976,0.1036409291500057,ex_shelter_long,fam,-0.28908820982904704,-2.7893247600147664
2022-12-01,0.08811098500579947,0.08076042049783365,0.11952318267883905,ex_shelter_long,fam,-0.30370219726065795,-2.540948044169065
2023-01-01,0.10024241173296201,0.09436976150177426,0.13767422778407887,ex_shelter_long,fam,-0.30182081473280054,-2.1922826050360036
2023-02-01,0.09962938323439137,0.09393135174202061,0.13692739990136535,ex_shelter_long,fam,-0.2916085442101979,-2.1296580846511066
2023-03-01,0.07700057642976973,0.07410113683618198,0.10686471471412526,ex_shelter_long,fam,-0.19404433736844862,-1.8157942767876032
2023-04-01,0.06449974021561014,0.058538085087389925,0.08710294997059341,ex_shelter_long,fam,-0.14111271666474856,-1.6200681689011593
2023-05-01,0.06060294613158454,0.055087772682887316,0.08189859448726336,ex_shelter_long,fam,-0.09160054629486769,-1.118462983013868
2023-06-01,0.06317143577014842,0.05967955344879164,0.08690385145152754,ex_shelter_long,fam,-0.09833652511841429,-1.1315554313868765
2023-07-01,0.0602050615349553,0.0562611005340555,0.08240121884857562,ex_shelter_long,fam,-0.15029598020868118,-1.8239533626908138
2023-08-01,0.0643032029284485,0.05705627466410116,0.08596697264300156,ex_shelter_long,fam,-0.1782805866789472,-2.073826507992785
2023-09-01,0.0640510763866752,0.057907814197404615,0.086347294870267,ex_shelter_long,fam,-0.17161887251284647,-1.9875419695625236
2023-10-01,0.05810037235943572,0.05176112586342236,0.0778130285938938,ex_shelter_long,fam,-0.16795277479830784,-2.1584145718688497
2023-11-01,0.047776509941440524,0.04154156961827529,0.06331111204626387,ex_shelter_long,fam,-0.1790436543158469,-2.827997306144501
2023-12-01,0.04690284945158555,0.0362113955485357,0.059254893926583056,ex_shelter_long,fam,-0.19392360681536047,-3.2727019485619575
2024-01-01,0.0379187473377758,0.03769149457548328,0.05346475626989956,ex_shelter_long,fam,-0.15824595532978325,-2.9598181375957204
2024-02-01,0.03640312315372858,0.034939004483554324,0.05045712446867498,ex_shelter_long,fam,-0.11611162278104548,-2.301193815615284
2024-03-01,0.040335955388285306,0.0396015107216674,0.05652671004511125,ex_shelter_long,fam,-0.172220452395222,-3.0467092858894693
2024-04-01,0.04905335129778132,0.049485694723977756,0.06967829831345097,ex_shelter_long,fam,-0.1790818675785344,-2.5701240115383777
2024-05-01,0.054864534662640664,0.05558963732232971,0.07810457695536319,ex_shelter_long,fam,-0.17648556777623003,-2.259605962363661
2024-06-01,0.05436840830427584,0.05546350031525394,0.07766674763861703,ex_shelter_long,fam,-0.205977715679051,-2.6520708274983296
2024-07-01,0.0556031134977634,0.05693663095157022,0.07958320284306522,ex_shelter_long,fam,-0.23475865933735296,-2.949851865101324
2024-08-01,0.05254155882287417,0.0528216090435687,0.07450327365619021,ex_shelter_long,fam,-0.1513162208201413,-2.0310009667282447
2024-09-01,0.0441802473486897,0.04396584311514464,0.06232888268384823,ex_shelter_long,fam,-0.08855142857575604,-1.4207125936288132
2024-10-01,0.039528827844319214,0.03888468946149584,0.055448600570824076,ex_shelter_long,fam,-0.067129132587751,-1.2106551273914923
2024-11-01,0.036200340604795093,0.03565731623539931,0.05081248725475312,ex_shelter_long,fam,-0.011884125936800771,-0.23388199591999115
2024-12-01,0.033953496822559895,0.03338046725561438,0.047614026721993684,ex_shelter_long,fam,-0.025816422736357758,-0.5422020466173414
2025-01-01,0.031199609901875872,0.028958591082072948,0.042567777196935545,ex_shelter_long,fam,-0.007280583025148779,-0.1710350764021784
2025-02-01,0.030213542728463733,0.027960288196872324,0.041165955354599285,ex_shelter_long,fam,-0.08430532172691851,-2.0479379380539378
2025-03-01,0.03227341316459242,0.02697201763366315,0.042060229820141536,ex_shelter_long,fam,-0.06376213948737774,-1.515972208426777
2025-04-01,0.031200726544140907,0.0277784617149389,0.041774732460311284,ex_shelter_long,fam,-0.08095467309578996,-1.9378860935303936
2025-05-01,0.02850926429767042,0.026110725709390825,0.03865938628412857,ex_shelter_long,fam,-0.0934307432393977,-2.4167673680260995
2025-06-01,0.023410905034418464,0.02248632838636953,0.032460829299791584,ex_shelter_long,fam,-0.06997524133742772,-2.1556824901536635
2025-07-01,0.022666880283585326,0.021182955027242146,0.031024265430087985,ex_shelter_long,fam,-0.01033702084971555,-0.33319147790975545
2025-08-01,0.018750379788110352,0.020529350242796316,0.02780343438479819,ex_shelter_long,fam,-0.04787939272077324,-1.7220675711541513
2025-09-01,0.015618576561638677,0.01843242435971032,0.02415976410456467,ex_shelter_long,fam,-0.048745613023237766,-2.0176361330460146
2025-11-01,0.015087445749235455,0.018791706897915907,0.024098947432892235,ex_shelter_long,fam,-0.1076043071175592,-4.465104022372858
2025-12-01,0.021035671167892928,0.021068831681577343,0.029772388716902763,ex_shelter_long,fam,-0.06165652426854962,-2.070929707885521
2026-01-01,0.02960102192771822,0.026584598087689957,0.03978644687138151,ex_shelter_long,fam,-0.10142612537198392,-2.54926321266803
2026-02-01,0.03404790644399513,0.031363751680469225,0.04629195235344024,ex_shelter_long,fam,-0.019192417857483157,-0.41459512683648675
2026-03-01,0.04970937112273386,0.047850216560658014,0.06899757098854682,ex_shelter_long,fam,0.023282873046803765,0.33744482179914104
2026-04-01,0.06604449030929031,0.05993011211400624,0.08918235833510628,ex_shelter_long,fam,-0.03861746381306208,-0.4330168492288062
2026-05-01,0.08606152424984088,0.07652960250813627,0.11516668796253234,ex_shelter_long,fam,-0.06760731654533725,-0.5870388194833929
2026-06-01,0.06339031723200919,0.057063157419013584,0.08529089197213198,ex_shelter_long,fam,-0.026370087746507842,-0.3091782385758614
2026-07-01,0.05671060880839275,0.05203115748866527,0.07696320225295229,ex_shelter_long,fam,-0.05341615892926477,-0.694048030300295
2014-01-01,0.029202884409158924,0.014176283536405194,0.0324619080264739,ex_shelter_long,par,0.04826777304145491,1.4869049903687344
2014-02-01,0.04181558688623709,0.01940912177385209,0.04610051317146766,ex_shelter_long,par,0.04158811629046966,0.9021182939067411
2014-03-01,0.03758627128773654,0.018449534213816454,0.04187019347963551,ex_shelter_long,par,0.12998422125873876,3.1044571437664708
2014-04-01,0.03359450827262262,0.017525271741324205,0.03789097696928078,ex_shelter_long,par,0.06973926337430214,1.8405242871104013
2014-05-01,0.0350105539609407,0.018228979597657104,0.0394719468207959,ex_shelter_long,par,0.07944251790723555,2.012632370729205
2014-06-01,0.03772415672751588,0.019106942660833334,0.04228696322327431,ex_shelter_long,par,0.0715664759404877,1.6924004583308137
2014-07-01,0.03320441813519922,0.017522241177148092,0.03754413828505445,ex_shelter_long,par,0.09305563225179281,2.478566202405992
2014-08-01,0.035273247397657935,0.017063458122747652,0.039183715815159045,ex_shelter_long,par,0.11845997283213006,3.0231939561561774
2014-09-01,0.03752441629735435,0.017358287231200253,0.04134479355442475,ex_shelter_long,par,0.11531691381430065,2.789152004411432
2014-10-01,0.04120240339458735,0.01865993698256468,0.04523086660327865,ex_shelter_long,par,0.1325607585660471,2.9307587610191437
2014-11-01,0.05177661658279795,0.022607370977338174,0.05649700210868768,ex_shelter_long,par,0.1081863652409254,1.9149045294969609
