year,cat_id,cat_label,major,families_kids,single_other,gap_pp
2003,17,Household furnishings and equipment,Household ops,3.612926707775957,3.27986507338429,0.333061634391667
2004,17,Household furnishings and equipment,Household ops,3.715737332858629,3.373774306132624,0.34196302672600476
2005,17,Household furnishings and equipment,Household ops,3.83034186094725,3.5598808089773666,0.27046105196988357
2006,17,Household furnishings and equipment,Household ops,3.4423300156295937,3.2326381739565258,0.20969184167306798
2007,17,Household furnishings and equipment,Household ops,3.5572940681087775,3.346915017462165,0.21037905064661233
2008,17,Household furnishings and equipment,Household ops,3.2758235589878058,2.843131696808209,0.43269186217959676
2009,17,Household furnishings and equipment,Household ops,3.026922227461863,2.6879535558780843,0.33896867158377875
2010,17,Household furnishings and equipment,Household ops,3.0480235407834324,2.7443358185141133,0.30368772226931906
2011,17,Household furnishings and equipment,Household ops,3.0298714289423865,2.699599540732028,0.33027188821035836
2012,17,Household furnishings and equipment,Household ops,2.9968565823947317,2.8407833591502545,0.15607322324447725
2013,17,Household furnishings and equipment,Household ops,2.892680180453368,2.8210572760113615,0.0716229044420067
2014,17,Household furnishings and equipment,Household ops,2.916340817581616,2.602398132427844,0.3139426851537723
2015,17,Household furnishings and equipment,Household ops,3.010279139936728,3.0849122085400653,-0.07463306860333718
2016,17,Household furnishings and equipment,Household ops,3.088615349525264,2.7876775862910708,0.3009377632341934
2017,17,Household furnishings and equipment,Household ops,3.144559714980256,3.220939700177212,-0.07637998519695621
2018,17,Household furnishings and equipment,Household ops,3.1365068846463418,3.134899995271644,0.001606889374697662
2019,17,Household furnishings and equipment,Household ops,3.143258462529653,3.217843999640966,-0.07458553711131266
2020,17,Household furnishings and equipment,Household ops,3.426620291771321,4.159796800499087,-0.7331765087277655
2021,17,Household furnishings and equipment,Household ops,3.9733285825476874,3.606468778581525,0.36685980396616236
2022,17,Household furnishings and equipment,Household ops,3.7052398480930298,3.2413011316694527,0.4639387164235771
2023,17,Household furnishings and equipment,Household ops,3.133377771589754,2.917990985652463,0.21538678593729133
2024,17,Household furnishings and equipment,Household ops,2.887974751896042,2.9971548235460443,-0.10918007165000221
1988,18,Apparel: men and boys,Apparel,1.6274539773606052,1.2868363879449614,0.3406175894156438
1989,18,Apparel: men and boys,Apparel,1.5807438165117371,1.2993136689893643,0.28143014752237283
1990,18,Apparel: men and boys,Apparel,1.535245076088478,1.2106663883525544,0.3245786877359236
1991,18,Apparel: men and boys,Apparel,1.6431588879098742,1.3239100139358948,0.3192488739739794
1992,18,Apparel: men and boys,Apparel,1.6010241612124323,1.437684003925417,0.16334015728701523
1993,18,Apparel: men and boys,Apparel,1.4565535447726357,1.3707286248967092,0.08582491987592644
1994,18,Apparel: men and boys,Apparel,1.438865201248516,1.006588579795022,0.4322766214534939
1995,18,Apparel: men and boys,Apparel,1.4918384691381992,1.2620837808807734,0.22975468825742573
1996,18,Apparel: men and boys,Apparel,1.4056297974429282,0.984353507565337,0.42127628987759114
1997,18,Apparel: men and boys,Apparel,1.3540544502731438,1.0140728476821192,0.3399816025910245
1998,18,Apparel: men and boys,Apparel,1.2771061698339432,0.9764596248126088,0.30064654502133437
1999,18,Apparel: men and boys,Apparel,1.300779376129166,0.9560673504935164,0.3447120256356495
2000,18,Apparel: men and boys,Apparel,1.2879074656918812,1.1046599306288645,0.18324753506301672
2001,18,Apparel: men and boys,Apparel,1.2278572527204898,0.9178638804237412,0.3099933722967486
2002,18,Apparel: men and boys,Apparel,1.2399768613318374,0.7894644915639082,0.4505123697679292
2003,18,Apparel: men and boys,Apparel,1.072818724528301,0.7966411885025299,0.2761775360257711
2004,18,Apparel: men and boys,Apparel,1.0887357615430482,0.8243310619910255,0.2644046995520227
2005,18,Apparel: men and boys,Apparel,1.0916389265857451,0.8749128257148291,0.21672610087091604
2006,18,Apparel: men and boys,Apparel,1.0584946426685418,0.8471335706091714,0.21136107205937038
2007,18,Apparel: men and boys,Apparel,0.9333770031911274,0.9313154831199068,0.002061520071220624
2008,18,Apparel: men and boys,Apparel,1.0254513746836973,0.7313339758489711,0.2941173988347262
2009,18,Apparel: men and boys,Apparel,0.8678366411883863,0.7808417997097242,0.0869948414786621
2010,18,Apparel: men and boys,Apparel,0.9172307634173472,0.7455542339937918,0.17167652942355538
2011,18,Apparel: men and boys,Apparel,0.8796844736007006,0.8177210227113613,0.0619634508893393
2012,18,Apparel: men and boys,Apparel,0.9481515952677654,0.757911042265988,0.19024055300177733
2013,18,Apparel: men and boys,Apparel,0.8350694456579717,0.7114689904310179,0.12360045522695384
2014,18,Apparel: men and boys,Apparel,0.928385232020842,0.6525891341256367,0.2757960978952053
2015,18,Apparel: men and boys,Apparel,0.9220684837422696,0.6606853646623306,0.26138311907993894
2016,18,Apparel: men and boys,Apparel,0.9137258425014716,0.6688473368158961,0.24487850568557545
2017,18,Apparel: men and boys,Apparel,0.9168267057193769,0.6298194357967336,0.28700726992264325
2018,18,Apparel: men and boys,Apparel,0.7593172822468257,0.7021608586694407,0.05715642357738504
2019,18,Apparel: men and boys,Apparel,0.8347047854927544,0.7068485773269904,0.12785620816576404
2020,18,Apparel: men and boys,Apparel,0.584599010347502,0.541419722828751,0.043179287518751
2021,18,Apparel: men and boys,Apparel,0.7384797358940934,0.6048889997505612,0.13359073614353223
2022,18,Apparel: men and boys,Apparel,0.8348729121744606,0.5014698253501643,0.3334030868242963
2023,18,Apparel: men and boys,Apparel,0.6960566881861411,0.6159205588177198,0.0801361293684213
2024,18,Apparel: men and boys,Apparel,0.6746395000583103,0.5354586742538039,0.13918082580450641
1988,19,Apparel: women and girls,Apparel,2.4976594345760956,2.2227173973594785,0.27494203721661714
1989,19,Apparel: women and girls,Apparel,2.313381794261119,2.467648137475769,-0.15426634321465027
1990,19,Apparel: women and girls,Apparel,2.43347151327009,2.2125971925063923,0.22087432076369762
1991,19,Apparel: women and girls,Apparel,2.519357426635878,2.518415289667529,9.421369683488834e-4
1992,19,Apparel: women and girls,Apparel,2.232700516308473,2.296368989205103,-0.06366847289662969
1993,19,Apparel: women and girls,Apparel,2.234986379047645,1.988042580080688,0.24694379896695695
1994,19,Apparel: women and girls,Apparel,2.2811731123829264,1.9353953147877012,0.3457777975952252
1995,19,Apparel: women and girls,Apparel,2.1105677080810348,2.1079484425349087,0.002619265546126126
1996,19,Apparel: women and girls,Apparel,2.202781199346125,2.2094222833562585,-0.0066410840101336355
1997,19,Apparel: women and girls,Apparel,2.017792503826177,1.8584437086092715,0.15934879521690526
1998,19,Apparel: women and girls,Apparel,1.9950557852381627,1.8921437543049309,0.10291203093323187
1999,19,Apparel: women and girls,Apparel,1.9334284266716308,1.7224695180956069,0.21095890857602395
2000,19,Apparel: women and girls,Apparel,2.0502840968099996,1.8586940129693863,0.19159008384061327
2001,19,Apparel: women and girls,Apparel,1.8789148675834255,1.6035408503845596,0.2753740171988659
2002,19,Apparel: women and girls,Apparel,1.781820365721349,1.7710552974464666,0.010765068274882328
2003,19,Apparel: women and girls,Apparel,1.6213711995194329,1.557397638784225,0.06397356073520788
2004,19,Apparel: women and girls,Apparel,1.8134080363313123,1.7450556755858402,0.06835236074547213
2005,19,Apparel: women and girls,Apparel,1.88076643913156,1.6008368731376403,0.2799295659939196
2006,19,Apparel: women and girls,Apparel,1.721135136722126,1.4030649763214402,0.3180701604006857
2007,19,Apparel: women and girls,Apparel,1.6336678355652403,1.437718277066356,0.1959495584988844
2008,19,Apparel: women and girls,Apparel,1.5844190468199353,1.4484948126311017,0.1359242341888336
2009,19,Apparel: women and girls,Apparel,1.527418383354863,1.3991291727140784,0.12828921064078447
2010,19,Apparel: women and girls,Apparel,1.5453138208795956,1.3025441675611384,0.24276965331845712
2011,19,Apparel: women and girls,Apparel,1.5342045030813694,1.459015934358285,0.07518856872308444
2012,19,Apparel: women and girls,Apparel,1.482940292135302,1.2447444124806373,0.23819587965466482
2013,19,Apparel: women and girls,Apparel,1.3201567793385258,1.2354190221437829,0.08473775719474297
2014,19,Apparel: women and girls,Apparel,1.3022799088852983,1.2017190152801358,0.10056089360516252
2015,19,Apparel: women and girls,Apparel,1.2840798745873263,1.385639733669246,-0.10155985908191978
2016,19,Apparel: women and girls,Apparel,1.3156388204836948,1.1424107796709466,0.17322804081274823
2017,19,Apparel: women and girls,Apparel,1.2268305692795007,1.1063748263805735,0.12045574289892724
2018,19,Apparel: women and girls,Apparel,1.343702459391276,1.184453165634309,0.15924929375696717
2019,19,Apparel: women and girls,Apparel,1.225369024220863,1.104030158872633,0.12133886534823013
2020,19,Apparel: women and girls,Apparel,1.0028285481575925,0.9201907223385768,0.08263782581901569
2021,19,Apparel: women and girls,Apparel,1.116795255683668,0.976968487569635,0.13982676811403305
2022,19,Apparel: women and girls,Apparel,1.1964085399470654,0.8991872730416739,0.2972212669053915
2023,19,Apparel: women and girls,Apparel,0.8929639425884136,1.0091759593456515,-0.11621201675723791
2024,19,Apparel: women and girls,Apparel,1.0479695627958414,0.8305794617138212,0.21739010108202017
1988,20,Apparel: children under 2,Apparel,0.3634332705979854,0.11141440588268064,0.25201886471530477
1989,20,Apparel: children under 2,Apparel,0.3641864829934985,0.15717504060355217,0.20701144238994632
1990,20,Apparel: children under 2,Apparel,0.3670320845030505,0.12524135051922977,0.24179073398382075
1991,20,Apparel: children under 2,Apparel,0.3859427401478468,0.15926737009755126,0.22667537005029553
1992,20,Apparel: children under 2,Apparel,0.36774722478693667,0.1619234543670265,0.20582377041991018
1993,20,Apparel: children under 2,Apparel,0.37575353941904127,0.13610071452875128,0.23965282489029
1994,20,Apparel: children under 2,Apparel,0.36588738332302606,0.13726207906295754,0.22862530426006852
1995,20,Apparel: children under 2,Apparel,0.37253816195917977,0.1476906552094522,0.22484750674972756
1996,20,Apparel: children under 2,Apparel,0.3614053817762265,0.1203576341127923,0.2410477476634342
1997,20,Apparel: children under 2,Apparel,0.3495846954664439,0.10347682119205298,0.2461078742743909
1998,20,Apparel: children under 2,Apparel,0.30745749404534,0.12560269032859284,0.18185480371674717
1999,20,Apparel: children under 2,Apparel,0.29050791885180466,0.10063866847300174,0.18986925037880292
2000,20,Apparel: children under 2,Apparel,0.3291306548780717,0.1281857939978887,0.20094486088018298
2001,20,Apparel: children under 2,Apparel,0.31486494280445987,0.108837614279495,0.20602732852496486
2002,20,Apparel: children under 2,Apparel,0.29371838258204475,0.15020784574003562,0.14351053684200912
2003,20,Apparel: children under 2,Apparel,0.2994522853364238,0.1327735314170883,0.1666787539193355
2004,20,Apparel: children under 2,Apparel,0.2762929937247126,0.10304138274887818,0.1732516109758344
2005,20,Apparel: children under 2,Apparel,0.26092913768910814,0.10460914220503392,0.15631999548407421
2006,20,Apparel: children under 2,Apparel,0.2789901770375503,0.13530605641674265,0.14368412062080765
2007,20,Apparel: children under 2,Apparel,0.27759576139938913,0.13969732246798602,0.1378984389314031
2008,20,Apparel: children under 2,Apparel,0.28735128159041173,0.11621974034809228,0.17113154124231944
2009,20,Apparel: children under 2,Apparel,0.2709578386102292,0.13933236574746008,0.13162547286276913
2010,20,Apparel: children under 2,Apparel,0.279023899655858,0.12184154796785704,0.15718235168800096
2011,20,Apparel: children under 2,Apparel,0.22345503897387836,0.1036153350695903,0.11983970390428807
2012,20,Apparel: children under 2,Apparel,0.2132457501268578,0.07745076344323966,0.13579498668361817
2013,20,Apparel: children under 2,Apparel,0.2297918848531889,0.1185781650718363,0.11121371978135261
2014,20,Apparel: children under 2,Apparel,0.20759939084544488,0.10345925297113752,0.10414013787430736
2015,20,Apparel: children under 2,Apparel,0.23330535118702983,0.09768888660376872,0.1356164645832611
2016,20,Apparel: children under 2,Apparel,0.1975812389043557,0.06102621686276424,0.13655502204159145
2017,20,Apparel: children under 2,Apparel,0.22002497705017007,0.07184252119354376,0.14818245585662632
2018,20,Apparel: children under 2,Apparel,0.1830871431854181,0.09456711901271928,0.08852002417269883
2019,20,Apparel: children under 2,Apparel,0.17861133285606423,0.08975854950184005,0.08885278335422418
2020,20,Apparel: children under 2,Apparel,0.1656533813772114,0.08466645871396106,0.08098692266325033
2021,20,Apparel: children under 2,Apparel,0.1796185828877184,0.04573043984368504,0.13388814304403335
2022,20,Apparel: children under 2,Apparel,0.18112890380946728,0.06340423079140008,0.1177246730180672
2023,20,Apparel: children under 2,Apparel,0.1980752014762116,0.04489216901003789,0.1531830324661737
2024,20,Apparel: children under 2,Apparel,0.1905431197491819,0.03004223584922332,0.16050088389995856
1988,21,Footwear,Apparel,0.7366991556641286,0.869032365884909,-0.13233321022078037
1989,21,Footwear,Apparel,0.7464851741517728,0.6601351705349191,0.08635000361685374
1990,21,Footwear,Apparel,0.8114502346490442,0.7984136095600898,0.013036625088954423
1991,21,Footwear,Apparel,0.8714886060542891,0.8112681664344018,0.06022043961988732
1992,21,Footwear,Apparel,0.8111712950799769,0.8047105004906772,0.006460794589299712
1993,21,Footwear,Apparel,0.8791385959169048,0.8263257667817042,0.05281282913520058
1994,21,Footwear,Apparel,0.9031240730333648,0.8006954612005857,0.10242861183277918
1995,21,Footwear,Apparel,0.9910824081220304,0.9040458288578588,0.08703657926417163
1996,21,Footwear,Apparel,0.9947061968796862,0.8811898211829436,0.11351637569674256
1997,21,Footwear,Apparel,0.9981913184741414,0.8526490066225165,0.14554231185162492
1998,21,Footwear,Apparel,0.9024913343298848,0.7941331388517483,0.10835819547813652
1999,21,Footwear,Apparel,0.9312291647303071,0.8244629378749758,0.10676622685533133
2000,21,Footwear,Apparel,0.949936634820293,0.9689337958075706,-0.01899716098727755
2001,21,Footwear,Apparel,0.8318921708145964,0.718328254244667,0.11356391656992948
2002,21,Footwear,Apparel,0.9113743725493648,0.7230935829811017,0.1882807895682631
2003,21,Footwear,Apparel,0.8149681316617532,0.721283238238777,0.09368489342297615
2004,21,Footwear,Apparel,0.8551357202644575,0.8010636529832142,0.05407206728124325
2005,21,Footwear,Apparel,0.8291243560412047,0.7132441513979585,0.11588020464324622
2006,21,Footwear,Apparel,0.719914086374931,0.6471159219931171,0.07279816438181397
2007,21,Footwear,Apparel,0.7641035730625876,0.619906868451688,0.14419670461089962
2008,21,Footwear,Apparel,0.7459339230578637,0.6179488633142468,0.12798505974361685
2009,21,Footwear,Apparel,0.699653999059068,0.6821480406386067,0.01750595842046132
2010,21,Footwear,Apparel,0.6845417715816178,0.6440196106872443,0.04052216089437344
2011,21,Footwear,Apparel,0.7380337613529524,0.6132907670335209,0.12474299431943148
2012,21,Footwear,Apparel,0.84451996537903,0.5947112192963044,0.24980874608272552
2013,21,Footwear,Apparel,0.7443895217345949,0.4991313460000551,0.24525817573453984
2014,21,Footwear,Apparel,0.8061388629942284,0.5968803056027164,0.209258557391512
2015,21,Footwear,Apparel,0.7894093696295829,0.6169824417080131,0.17242692792156977
2016,21,Footwear,Apparel,0.7806356104459408,0.698139920910023,0.0824956895359178
2017,21,Footwear,Apparel,0.7773956635514282,0.6178456822644762,0.15954998128695197
2018,21,Footwear,Apparel,0.7034468328688805,0.6335996973852192,0.0698471354836614
2019,21,Footwear,Apparel,0.8158814991890223,0.6574813751009784,0.15840012408804394
2020,21,Footwear,Apparel,0.6110870577955652,0.5191390757987612,0.09194798199680398
2021,21,Footwear,Apparel,0.5830359480717793,0.5175854327762535,0.06545051529552581
2022,21,Footwear,Apparel,0.6257694134353808,0.5456606528714432,0.08010876056393768
2023,21,Footwear,Apparel,0.6724503866781991,0.571028389807682,0.10142199687051712
2024,21,Footwear,Apparel,0.6382069659941867,0.5990775266403945,0.039129439353792206
1988,22,Other apparel products and services,Apparel,0.8680923365776058,1.1865634226505488,-0.31847108607294305
1989,22,Other apparel products and services,Apparel,0.8998595749389184,1.0635511080840363,-0.16369153314511786
1990,22,Other apparel products and services,Apparel,0.8788265117981856,1.0802066482283568,-0.20138013643017116
1991,22,Other apparel products and services,Apparel,0.868247238283357,1.0501692215807286,-0.18192198329737153
1992,22,Other apparel products and services,Apparel,0.7914768943201604,1.1334641805691854,-0.34198728624902497
1993,22,Other apparel products and services,Apparel,0.7497084657817642,1.0158946191610363,-0.2661861533792721
1994,22,Other apparel products and services,Apparel,0.7444874414860743,0.8830527086383602,-0.1385652671522859
1995,22,Other apparel products and services,Apparel,0.7342035224624424,0.8906194056569996,-0.15641588319455724
1996,22,Other apparel products and services,Apparel,0.6795307713089637,0.6662654745529574,0.013265296756006295
1997,22,Other apparel products and services,Apparel,0.6720467291163719,0.6912251655629139,-0.019178436446542046
1998,22,Other apparel products and services,Apparel,0.6950678655717898,0.9035290304282648,-0.20846116485647503
1999,22,Other apparel products and services,Apparel,0.6989446791596173,1.052835300948326,-0.35389062178870867
2000,22,Other apparel products and services,Apparel,0.6683875738017699,0.8181269793394661,-0.14973940553769616
2001,22,Other apparel products and services,Apparel,0.6177755613422552,0.740095777100566,-0.12232021575831076
2002,22,Other apparel products and services,Apparel,0.5239536976130206,0.6637090858280644,-0.13975538821504385
2003,22,Other apparel products and services,Apparel,0.5973418261442895,0.6853985000179423,-0.08805667387365279
2004,22,Other apparel products and services,Apparel,0.5258333227468448,0.7246135948146917,-0.19878027206784687
2005,22,Other apparel products and services,Apparel,0.5679949426514248,0.7132441513979585,-0.1452492087465337
2006,22,Other apparel products and services,Apparel,0.4544914346924599,0.7353590022649057,-0.2808675675724458
2007,22,Other apparel products and services,Apparel,0.5041660817035012,0.6228172293364377,-0.1186511476329365
2008,22,Other apparel products and services,Apparel,0.4471672761927807,0.5782640739270933,-0.13109679773431265
2009,22,Other apparel products and services,Apparel,0.5258085081645345,0.5370101596516691,-0.01120165148713459
2010,22,Other apparel products and services,Apparel,0.41682805093529945,0.7861680833164109,-0.3693400323811114
2011,22,Other apparel products and services,Apparel,0.40909910162731106,0.4872721162732084,-0.07817301464589732
2012,22,Other apparel products and services,Apparel,0.3868081569319064,0.5172604558530648,-0.1304522989211584
2013,22,Other apparel products and services,Apparel,0.3550359255060587,0.4605245015580619,-0.10548857605200318
2014,22,Other apparel products and services,Apparel,0.5223666953414794,0.4775042444821731,0.04486245085930629
2015,22,Other apparel products and services,Apparel,0.4218215182816012,0.7789403326563665,-0.35711881437476534
2016,22,Other apparel products and services,Apparel,0.474764483295619,0.4735634428550506,0.0012010404405684016
2017,22,Other apparel products and services,Apparel,0.3173916409243276,0.4717658891709373,-0.15437424824660972
2018,22,Other apparel products and services,Apparel,0.32637808605164087,0.4208236796066008,-0.0944455935549599
2019,22,Other apparel products and services,Apparel,0.34362274166955464,0.4128893277084642,-0.06926658603890956
2020,22,Other apparel products and services,Apparel,0.24323371708123792,0.3787709995098258,-0.13553728242858787
2021,22,Other apparel products and services,Apparel,0.45118178629664457,0.4344391785150079,0.016742607781636665
2022,22,Other apparel products and services,Apparel,0.32981002207229543,0.4880204430610794,-0.15821042098878396
2023,22,Other apparel products and services,Apparel,0.3181860282939948,0.39864246080913646,-0.08045643251514167
2024,22,Other apparel products and services,Apparel,0.24483972982594823,0.33753335571774434,-0.09269362589179611
1988,23,Vehicle purchases (net outlay),Transport,9.197539539559598,8.328226839730377,0.8693126998292211
1989,23,Vehicle purchases (net outlay),Transport,8.90352258734337,7.151464347461623,1.7520582398817464
1990,23,Vehicle purchases (net outlay),Transport,8.397010048345514,5.808067630329281,2.5889424180162335
1991,23,Vehicle purchases (net outlay),Transport,6.943483076607116,6.475214015528569,0.46826906107854693
1992,23,Vehicle purchases (net outlay),Transport,7.796061195913472,5.873405299313052,1.9226558966004204
1993,23,Vehicle purchases (net outlay),Transport,7.838567072668522,6.06134253633403,1.7772245363344918
1994,23,Vehicle purchases (net outlay),Transport,9.118913096885064,7.970351390922401,1.1485617059626634
1995,23,Vehicle purchases (net outlay),Transport,9.192015240182617,7.308449695667741,1.8835655445148758
1996,23,Vehicle purchases (net outlay),Transport,8.865413026706424,7.444979367262723,1.4204336594437006
1997,23,Vehicle purchases (net outlay),Transport,8.084410916380762,7.471026490066225,0.6133844263145365
1998,23,Vehicle purchases (net outlay),Transport,9.5823570384242025,7.013492159961103,2.568864878463099
1999,23,Vehicle purchases (net outlay),Transport,9.493827941880996,8.0201277336946,1.4737002081863952
2000,23,Vehicle purchases (net outlay),Transport,9.813028120007884,7.581812697933946,2.2312154220739373
2001,23,Vehicle purchases (net outlay),Transport,9.490753232066051,8.39863590190103,1.0921173301650207
2002,23,Vehicle purchases (net outlay),Transport,9.516323792977326,8.677122995773221,0.8392007972041053
2003,23,Vehicle purchases (net outlay),Transport,9.416543960089736,7.772634298632791,1.643909661456945
2004,23,Vehicle purchases (net outlay),Transport,8.950968317656418,6.478311450889147,2.472656866767271
2005,23,Vehicle purchases (net outlay),Transport,8.068652123926661,6.102199961960312,1.966452161966349
2006,23,Vehicle purchases (net outlay),Transport,7.815629791063575,6.23878577521546,1.5768440158481152
2007,23,Vehicle purchases (net outlay),Transport,6.941052585625041,5.852735739231664,1.0883168463933766
2008,23,Vehicle purchases (net outlay),Transport,5.621020974612824,4.9379216508872386,0.68309932372558535
2009,23,Vehicle purchases (net outlay),Transport,4.92878800216066,5.2249637155297535,-0.29617571336909343
2010,23,Vehicle purchases (net outlay),Transport,5.924399116410142,4.479127382437412,1.4452717339727306
2011,23,Vehicle purchases (net outlay),Transport,5.889662002222226,5.054748102719202,0.8349138995030243
2012,23,Vehicle purchases (net outlay),Transport,6.386775659494925,5.203031644169064,1.1837440153258614
2013,23,Vehicle purchases (net outlay),Transport,6.840092092375631,5.424261644100047,1.4158304482755844
2014,23,Vehicle purchases (net outlay),Transport,6.47075776924201,5.382533955857386,1.0882238133846247
2015,23,Vehicle purchases (net outlay),Transport,7.936246264779146,6.393480552199286,1.5427657125798602
2016,23,Vehicle purchases (net outlay),Transport,6.441831400958412,5.829224234731241,0.6126071662271713
2017,23,Vehicle purchases (net outlay),Transport,7.3267663415691135,5.8288232195028495,1.497943122066264
2018,23,Vehicle purchases (net outlay),Transport,7.27413183039346,5.532176462244077,1.741955368149383
2019,23,Vehicle purchases (net outlay),Transport,7.832256000017762,6.6286688807108876,1.2035871193068743
2020,23,Vehicle purchases (net outlay),Transport,8.408344140743624,6.510405062163005,1.8979390785806194
2021,23,Vehicle purchases (net outlay),Transport,8.349293833672244,6.888667165544192,1.460626668128052
2022,23,Vehicle purchases (net outlay),Transport,6.623140056076789,6.104098218917517,0.5190418371592722
2023,23,Vehicle purchases (net outlay),Transport,7.709562748015397,6.4806335182890695,1.2289292297263277
2024,23,Vehicle purchases (net outlay),Transport,7.264762713675318,6.137452064961917,1.1273106487134008
1988,24,Gasoline and other fuels,Transport,3.7227818459854296,3.515124505598574,0.2076573403868558
1989,24,Gasoline and other fuels,Transport,3.660577576526724,3.400220045056845,0.26035753146987917
1990,24,Gasoline and other fuels,Transport,3.758445029656624,3.5589417105881127,0.19950331906851115
1991,24,Gasoline and other fuels,Transport,3.5107277741933167,3.150507664742186,0.3602201094511308
1992,24,Gasoline and other fuels,Transport,3.308225224711944,3.0912659470068693,0.21695927770507462
1993,24,Gasoline and other fuels,Transport,3.280007434247396,3.106012735138288,0.17399469910910836
1994,24,Gasoline and other fuels,Transport,3.1803367806492515,2.9923133235724744,0.18802345707677715
1995,24,Gasoline and other fuels,Transport,3.207665897907289,2.994092373791622,0.2135735241156671
1996,24,Gasoline and other fuels,Transport,3.355145185153783,3.0691196698762035,0.28602551527757925
1997,24,Gasoline and other fuels,Transport,3.2903120494965212,3.013245033112583,0.2770670163839384
1998,24,Gasoline and other fuels,Transport,2.944799841677872,2.6943802925327174,0.25041954914515463
1999,24,Gasoline and other fuels,Transport,2.931289614747331,2.7249854848074317,0.2063041299398991
2000,24,Gasoline and other fuels,Transport,3.463649268781793,3.231036042829136,0.2326132259526572
2001,24,Gasoline and other fuels,Transport,3.324503447357154,3.087360325061675,0.23714312229547918
2002,24,Gasoline and other fuels,Transport,3.11320160364866,2.923813183358368,0.18938842029029201
2003,24,Gasoline and other fuels,Transport,3.36328080547753,3.2403918613413714,0.1228889441361587
2004,24,Gasoline and other fuels,Transport,3.872398435854215,3.5266744224696693,0.3457240133845456
2005,24,Gasoline and other fuels,Transport,4.431325720177299,4.28897483040639,0.14235088977090893
2006,24,Gasoline and other fuels,Transport,4.752508550187424,4.512162837897462,0.2403457122899626
2007,24,Gasoline and other fuels,Transport,4.913549134169118,4.729336437718277,0.18421269645084148
2008,24,Gasoline and other fuels,Transport,5.588880139593605,5.13067634219627,0.45820379739733497
2009,24,Gasoline and other fuels,Transport,4.198033725820753,3.9477503628447024,0.250283362976051
2010,24,Gasoline and other fuels,Transport,4.550109825296932,4.363087812944214,0.18702201235271776
2011,24,Gasoline and other fuels,Transport,5.53810620711773,5.13035929317539,0.40774691394234
2012,24,Gasoline and other fuels,Transport,5.521482789709819,5.335804381500332,0.1856784082094869
2013,24,Gasoline and other fuels,Transport,5.3085722699754685,4.994071091746409,0.3145011782290599
2014,24,Gasoline and other fuels,Transport,4.760438137171525,4.568123938879457,0.19231419829206864
2015,24,Gasoline and other fuels,Transport,3.8222679975178098,3.7353145325072625,0.08695346501054724
2016,24,Gasoline and other fuels,Transport,3.464042395187163,3.261241029146121,0.20280136604104193
2017,24,Gasoline and other fuels,Transport,3.4614211326487796,3.285597969251401,0.17582316339737858
2018,24,Gasoline and other fuels,Transport,3.607598258622016,3.45642819991489,0.1511700587071263
2019,24,Gasoline and other fuels,Transport,3.465515887069407,3.2559913831792477,0.20952450389015942
2020,24,Gasoline and other fuels,Transport,2.6459817435698443,2.5422218261218306,0.10375991744801372
2021,24,Gasoline and other fuels,Transport,3.3512400707904777,3.228153321692858,0.12308674909761974
2022,24,Gasoline and other fuels,Transport,4.476330297512208,4.184679232232405,0.2916510652798028
2023,24,Gasoline and other fuels,Transport,3.669941442715812,3.3687083625132432,0.3012330802025689
2024,24,Gasoline and other fuels,Transport,3.5554846225072323,3.2516302330924063,0.303854389414826
1988,25,Other vehicle expenses,Transport,5.890583515848931,5.904963511782073,-0.014379995933142098
1989,25,Other vehicle expenses,Transport,5.867340235219431,5.768323990150364,0.09901624506906703
1990,25,Other vehicle expenses,Transport,5.702741301478085,5.808067630329281,-0.10532632885119586
1991,25,Other vehicle expenses,Transport,6.001631941864997,5.594266374676488,0.407365567188509
1992,25,Other vehicle expenses,Transport,5.975505490035161,5.8341511285574095,0.1413543614777515
1993,25,Other vehicle expenses,Transport,6.15621899751954,5.789141107276527,0.36707789024301274
1994,25,Other vehicle expenses,Transport,6.14358880724146,6.030380673499268,0.11320813374219174
1995,25,Other vehicle expenses,Transport,6.29885497077763,5.983709273182957,0.3151456975946729
1996,25,Other vehicle expenses,Transport,6.16451804031033,5.828748280605227,0.33576975970510325
1997,25,Other vehicle expenses,Transport,6.762290480946563,5.97682119205298,0.7854692888935828
1998,25,Other vehicle expenses,Transport,6.411349921749163,5.866861148251692,0.5444887734974708
1999,25,Other vehicle expenses,Transport,6.305680471422976,5.68995548674279,0.6157249846801855
2000,25,Other vehicle expenses,Transport,6.151498794965215,5.802292263610315,0.3492065313548993
2001,25,Other vehicle expenses,Transport,6.204458699587757,5.793789000145117,0.4106696994426402
2002,25,Other vehicle expenses,Transport,6.215857310190312,5.753309812414853,0.4625474977754589
2003,25,Other vehicle expenses,Transport,5.857137508593063,5.572899845695626,0.28423766289743657
2004,25,Other vehicle expenses,Transport,5.534538372940192,5.2983214226358655,0.23621695030432655
2005,25,Other vehicle expenses,Transport,5.004778424996695,5.154377734102581,-0.14959930910588604
2006,25,Other vehicle expenses,Transport,4.905635321781383,4.768067770685649,0.13756755109573415
2007,25,Other vehicle expenses,Transport,5.287898181604086,5.241559953434225,0.04633822816986033
2008,25,Other vehicle expenses,Transport,5.158557885695751,4.954929417767447,0.20362846792830336
2009,25,Other vehicle expenses,Transport,5.161572951829901,5.039187227866473,0.1223857239634274
